,title,score,review_num,keyword,category,tokenized_keyword
791,쓸 만한 인간(개정증보판),9.5,294,"['위로', '감성에세이', '손글씨', '배우', '힐링에세이', '일러스트']",시/에세이,"['힐링', '위로', '일러스트', '배우', '손', '에', '감성', '글씨', '세이']"
792,씩씩한 항암녀의 속.엣.말,10.0,21,"['위로', '한국에세이', '상처', '관계', '암 환자', '방송인']",시/에세이,"['방송인', '암', '환자', '한국', '상처', '위로', '에', '관계', '세이']"
793,따뜻한 심리학,0.0,0,"['시인', '심리학자', '오지랖', '모란', '모란꽃', '밑바닥']",시/에세이,"['오지랖', '모란꽃', '시인', '심리학자', '밑바닥', '모란']"
794,천문학자는 별을 보지 않는다,9.7,66,"['우주', '미스터리', '천문학', '용기', '씨네', '자연']",시/에세이,"['미스터리', '우주', '씨네', '천문학', '용기', '자연']"
795,이제 그냥 즐기려고요,10.0,7,[],시/에세이,[]
796,크루아상 사러 가는 아침,9.8,8,"['순위', '프랑스에세이', '프랑스', '멜랑콜리', '상업', '누적 판매 부수']",시/에세이,"['판매', '누적', '부수', '상업', '에세이', '프랑스', '멜랑콜리', '순위']"
797,모리와 함께한 화요일(양장본 HardCover),9.6,160,"['스승', '히비스커스', '에머슨', '디트로이트', '연민', '대학 시절']",시/에세이,"['디트로이트', '시절', '히비스커스', '에머슨', '연민', '대학', '스승']"
798,보통의 언어들(나를 숨 쉬게 하는)(양장본 HardCover),9.0,1043,"['위로', '한국에세이', '심리학', '관계', '마음', '감정']",시/에세이,"['심리학', '한국', '위로', '감정', '마음', '에', '관계', '세이']"
799,시소 인생,10.0,12,"['위로', '불안', '타인', '현재', '현실', '행복']",시/에세이,"['위로', '행복', '현재', '타인', '불안', '현실']"
800,죽음의 수용소에서(빅터 프랭클의),9.8,33,"['강제 수용소', '나치', '카포', '자서전', '승화', '각축장']",시/에세이,"['나치', '강제', '카포', '수용소', '자서전', '각축장', '승화']"
801,"우리, 이토록 작은 존재들을 위하여",9.8,42,"['인문학', '칼 세이건', '드루', '천문학자', '리듬', '도킨스']",시/에세이,"['천문학자', '칼', '리듬', '인문학', '도킨스', '드루', '세이건']"
802,어떤 죽음이 삶에게 말했다,9.7,191,"['한국에세이', '삶', '의사', '암 환자', '암 진단', '종양']",시/에세이,"['암', '환자', '한국', '삶', '진단', '세이', '에', '종양', '의사']"
803,더 로스트 키친,0.0,0,"['에세이', '셰프', '요리', '김금희', '정혜윤', '식당']",시/에세이,"['셰프', '에세이', '김금희', '식당', '요리', '정혜윤']"
804,"세리, 인생은 리치하게",9.7,14,"['한국에세이', '인간관계', '언니', '레전드', '올림픽', '반려견']",시/에세이,"['인간', '레전드', '한국', '올림픽', '에', '언니', '반려', '관계', '세이', '견']"
805,끝까지 남겨두는 그 마음(교보단독 리커버 겨울 리미티드 에디션),9.7,123,"['인생', '시집', '시인', '캘리그라피', '한국시', '필사']",시/에세이,"['필사', '한국', '인생', '시인', '캘리', '그라피', '시집', '시']"
806,젊은 ADHD의 슬픔,9.9,17,"['위로', '엉망진창', '보영', '화해', '실수', '짠맛']",시/에세이,"['엉망진창', '화해', '위로', '보영', '실수', '짠맛']"
807,스물아홉 생일 1년 후 죽기로 결심했다,9.2,702,"['시한부', '자전적에세이', '우울', '라스베이거스', '선고', '치열']",시/에세이,"['에세이', '라스베이거스', '치열', '자전', '적', '시한부', '선고', '우울']"
808,공룡 테라피(양장본 HardCover),10.0,5,"['우울', '불안', '만화', '인스타그램', '영미에세이', '처방전']",시/에세이,"['인', '영미', '에세이', '스타', '처방전', '불안', '그램', '만화', '우울']"
809,참 눈치 없는 언어들,9.5,46,"['한국에세이', '관계', '아픔']",시/에세이,"['한국', '에', '아픔', '관계', '세이']"
810,수학자의 아침(문학과지성 시인선 437),9.6,81,"['시집', '한국시', '슬픔', '현대시', '황현산', '걸리버']",시/에세이,"['한국', '슬픔', '황현산', '시집', '시', '현대시', '걸리버']"
811,우리가 함께 장마를 볼 수도 있겠습니다(문학과지성 시인선 519),9.3,245,"['한국시', '신형철', '현대시', '천변', '허수경', '화자']",시/에세이,"['화자', '한국', '신형철', '천변', '허수경', '시', '현대시']"
812,좋은지 나쁜지 누가 아는가,9.7,419,"['한국에세이', '시집', '삶', '시인', '인생', '만트라']",시/에세이,"['한국', '삶', '시인', '인생', '만트라', '에', '시집', '세이']"
813,그게 너였으면 좋겠다,9.8,108,"['사랑', '한국에세이', '에세이', '상처', '불안', '인스타그램']",시/에세이,"['인', '한국', '상처', '에세이', '스타', '불안', '에', '그램', '사랑', '세이']"
814,새 마음으로,10.0,3,"['노동자', '경리', '인쇄소', '청소', '응급실', '수선']",시/에세이,"['경리', '청소', '응급실', '인쇄소', '수선', '노동자']"
815,직업으로서의 소설가(양장본 HardCover),9.5,576,"['에세이', '글쓰기', '일본에세이', '생각', '성실', '사고']",시/에세이,"['에세이', '일본', '글쓰기', '에', '생각', '성실', '세이', '사고']"
816,월든(초판본)(1854년 오리지널 초판본 표지디자인 금장 에디션 한정판)(양장본 HardCover),9.8,14,"['에세이', '자본주의', '실험', '호숫가', '자급자족', '오두막']",시/에세이,"['자급자족', '오두막', '에세이', '자본주의', '호숫가', '실험']"
817,새는 날아가면서 뒤돌아보지 않는다,9.5,408,"['시인', '산문집', '찻잔', '한국현대수필', '속살', '회복']",시/에세이,"['현대', '한국', '집', '시인', '찻잔', '속살', '산문', '수필', '회복']"
818,하루를 물들이는 수채화 일력,10.0,6,"['위로', '다이어리', '응원', '작가', '오리', '매일']",시/에세이,"['위로', '응원', '매일', '오리', '다이어리', '작가']"
819,존재만으로 빛나는,9.4,51,"['한국에세이', '감정', '엄마 아빠', '타인', '순간', '공감 능력']",시/에세이,"['한국', '감정', '타인', '공감', '엄마', '아빠', '에', '능력', '순간', '세이']"
820,하마터면 열심히 살 뻔했다,8.9,5543,"['인생', '매뉴얼', '인생에세이', '힐링에세이', '세례', '독신주의']",시/에세이,"['독신주의', '힐링', '인생', '매뉴얼', '에', '세이', '세례']"
821,떠난 후에 남겨진 것들(양장본 HardCover),9.6,101,"['한국에세이', '죽음', '유품', '희망', '마지막 순간', '고독사']",시/에세이,"['마지막', '한국', '고독사', '죽음', '희망', '에', '순간', '세이', '유품']"
822,우아하고 호쾌한 여자 축구,9.7,98,"['축구', '일상에세이', '드리블', '생활체육', '리프팅', '인사이드']",시/에세이,"['생활', '리프팅', '일상', '체육', '인사이드', '에', '축구', '세이', '드리블']"
823,숨결이 바람 될 때(양장본 HardCover),9.4,906,"['죽음', '감동실화', '루시', '신경외과', '폐암', '레지던트']",시/에세이,"['레지던트', '감동', '실화', '폐암', '죽음', '루시', '신경외과']"
824,가지 말라는데 가고 싶은 길이 있다(나태주 스페셜 에디션)(양장본 HardCover),9.8,57,"['시집', '시인', '장편소설', '풀꽃', '일생', '시 가운데']",시/에세이,"['소설', '일생', '장편', '시인', '시집', '풀꽃', '시', '가운데']"
825,하고 싶은 대로 살아도 괜찮아,8.2,3329,"['위로', '인생', '행복', '공감', '교보문고', '에디션']",시/에세이,"['위로', '인생', '행복', '공감', '에디션', '교보문고']"
826,너에게 하고 싶은 말(양장본 HardCover),9.3,54,"['사랑', '연애', '일러스트', '상처', '우정', '공감']",시/에세이,"['상처', '일러스트', '우정', '공감', '연애', '사랑']"
827,더 성숙한 내가 되는 법,9.0,14,"['사랑', '에세이', '인간관계', '관계', '상처', '조언']",시/에세이,"['인간', '상처', '에세이', '조언', '사랑', '관계']"
828,애쓰지 않고 편안하게,9.0,4320,"['에세이', '상처', '관계', '공감', '위로', '인간관계']",시/에세이,"['인간', '위로', '상처', '에세이', '공감', '관계']"
829,어느 책 수선가의 기록(양장본 HardCover),0.0,0,"['의뢰인', '파손', '흔적', '종이', '의뢰', '책장']",시/에세이,"['의뢰', '책장', '흔적', '종이', '파손', '의뢰인']"
830,이다음 봄에 우리는(아침달 시집 22),0.0,0,"['시인', '마음', '겨울 풍경', '감각', '겹겹', '파블로프']",시/에세이,"['풍경', '감각', '시인', '겨울', '겹겹', '마음', '파블로프']"
831,뉘앙스,0.0,0,"['시인', '슬픔', '아네모네', '난치병', '병동', '소아']",시/에세이,"['병동', '시인', '슬픔', '아네모네', '난치병', '소아']"
832,귀여움 견문록,8.8,17,"['행복', '일상', '권남희', '아플리케', '무루', '일본에세이']",시/에세이,"['권남희', '일상', '행복', '일본', '에', '아플리케', '세이', '무루']"
833,서랍에 저녁을 넣어 두었다(문학과지성 시인선 438),9.5,194,"['시집', '한국시', '현대시', '영혼', '유월', '소생']",시/에세이,"['한국', '영혼', '유월', '시집', '시', '현대시', '소생']"
834,시 보다 2021,10.0,3,"['시인', '문학상', '김행숙', '김언', '류진', '강동호']",시/에세이,"['강동호', '김언', '김행숙', '시인', '류진', '문학상']"
835,언제 들어도 좋은 말(개정판),9.8,15,"['장편소설', '감성에세이', '서사', '보통', '베스트셀러', '초판']",시/에세이,"['소설', '장편', '보통', '베스트셀러', '에', '감성', '초판', '세이', '서사']"
836,헤르만 헤세의 나무들(양장본 HardCover),9.8,36,"['위로', '시집', '에세이', '문학상', '묘비명', '세밀화']",시/에세이,"['위로', '에세이', '시집', '문학상', '묘비명', '세밀화']"
837,불안(양장본 HardCover),9.3,292,"['에세이', '버지니아 울프', '불안감', '능력주의', '철학서', '기독교']",시/에세이,"['기독교', '철학', '울프', '에세이', '능력주의', '불안감', '버지니아', '서']"
838,곱게 지지 말기로 해,10.0,1,"['페미니즘', '여성', '클라이언트', '빙수', '동시대', '망고']",시/에세이,"['동시대', '망고', '빙수', '클라이언트', '여성', '페미니즘']"
839,50 홍정욱 에세이,8.7,480,"['한국에세이', '행보', '창업자', '자전적에세이', '글귀', '경영자']",시/에세이,"['창업자', '한국', '경영자', '에세이', '글귀', '에', '자전', '적', '세이', '행보']"
840,오늘부터 수승화강,8.2,1518,"['명상', '에너지 시스템', '감염병', '내장', '루틴', '아랫배']",건강,"['에너지', '감염병', '내장', '루틴', '아랫배', '시스템', '명상']"
841,갑상선 치료비책(생기 가득 몸속 비밀),0.0,0,"['임신', '다이어트', '갑상선암', '호르몬', '한방 치료', '이스트']",건강,"['다이어트', '임신', '치료', '이스트', '호르몬', '한방', '갑상선암']"
842,인생을 바꾼 식사의 기적,9.7,12,"['코로나', '다이어트', '다이어트 식단', '현미', '위드', '컨디션']",건강,"['컨디션', '현미', '다이어트', '위드', '식단', '코로나']"
843,백년허리. 2: 치료편,9.2,295,"['척추', '위생', '디스크', '요추', '윌리엄스', '통증']",건강,"['위생', '요추', '윌리엄스', '척추', '디스크', '통증']"
844,백년허리. 1: 진단편(개정증보판),8.9,325,"['탈출증', '디스크', '통증', '요통', '좌골 신경통', '요점 정리']",건강,"['요통', '좌골', '신경통', '정리', '요점', '탈출증', '디스크', '통증']"
845,백년운동,8.8,1638,"['유산소 운동', '운동법', '어깨 관절', '근력 운동', '무릎 관절', '엘보']",건강,"['관절', '법', '근력', '어깨', '무릎', '엘보', '운동', '유산소']"
846,어싱,9.6,21,"['스티븐', '미란다', '니콜라스', '게리', '접지', '제임스']",건강,"['게리', '접지', '미란다', '니콜라스', '제임스', '스티븐']"
847,맨발로 걸어라,10.0,18,"['코로나', '활성산소', '접지', '건강', '동의보감', '자연치유']",건강,"['접지', '건강', '동의보감', '치유', '코로나', '활성산소', '자연']"
848,백년 목,9.6,136,"['허리 디스크', '목 디스크', '사통', '척추', '탈출증', '거북목']",건강,"['허리', '거북목', '척추', '목', '사통', '탈출증', '디스크']"
849,초격차 다이어트(압도적 체지방 감량 비법),10.0,9,"['다이어터', '커리어', '심플', '브런치', '체중감량', '식단']",건강,"['브런치', '심플', '체중', '커리어', '다이어터', '식단', '감량']"
850,피톨로지 피트니스 영양학,9.4,14,"['다이어트', '영양 섭취', '분당', '건강', '지방산', '소화']",건강,"['소화', '다이어트', '건강', '섭취', '분당', '영양', '지방산']"
851,오늘 또 쓰러졌습니다,10.0,5,"['실신', '한의학', '의학 서적', '환자', '신경', '간호학']",건강,"['환자', '간호학', '한', '의학', '신경', '실신', '서적']"
